,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,平均趋向指数,平均趋向指数的趋向指数,阿隆指标down,阿隆指标up,顺势指标,钱德动量摆动指标,动向指标或趋向指标,资金流量指标,下升动向值,上升动向值 DMI,上升动向值,价格震荡百分比指数,变动率指标,相对强弱指数,终极波动指标,威廉指标,累积/派发线,震荡指标,能量潮,真实波动幅度均值,归一化波动幅度均值,真正的范围,加权收盘价,希尔伯特变换-主导周期,两只乌鸦,三只乌鸦,三内部上涨和下跌,三线打击,三外部上涨和下跌,南方三星,三个白兵,弃婴,大敌当前,捉腰带线,脱离,收盘缺影线,藏婴吞没,反击线,乌云压顶,十字,十字星,蜻蜓十字/T形十字,吞噬模式,十字暮星,暮星,向上/下跳空并列阳线,墓碑十字/倒T十字,锤头,上吊线,母子线,十字孕线,风高浪大线,陷阱,修正陷阱,家鸽,三胞胎乌鸦,颈内线,倒锤头,反冲形态,由较长缺影线决定的反冲形态,梯底,长脚十字,长蜡烛,光头光脚/缺影线,相同低价,铺垫,十字晨星,晨星,颈上线,刺透形态,黄包车夫,上升/下降三法,分离线,射击之星,短蜡烛,纺锤,停顿形态,条形三明治,探水竿,跳空并列阴阳线,插入,三星,奇特三河床,向上跳空的两只乌鸦,上升/下降跳空三法,elapsed,aroon_up_dates,aloon_shift-1,days_in_position
1582,600833.SH,20150911,15.29,16.8,15.2,16.71,15.33,1.38,9.0,88646.53,140849.709,19.380389783734035,20.25046630861175,12.0,68.0,58.30028769147046,-0.6881538563176346,7.173831200232423,41.685599132538826,29.3550008120634,6.908502761046609,-2.6999999999999997,-13.00847269662422,-13.910355486862436,49.65592307184119,48.53914334306824,-36.90095846645365,11122517.123958042,11234.663103714583,15810072.069999982,1.6810235710472614,10.059985464076968,1.6000000000000014,16.355,17.914576839485377,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,
1581,600833.SH,20150914,16.5,16.88,15.04,15.04,16.71,-1.67,-9.99,116422.98,185281.809,18.59594194232244,19.58841940027102,10.0,66.0,36.97813645594301,-10.387562511713034,8.39812000397168,42.47787867691925,27.750615133907896,6.575038278114708,-2.4700000000000024,-12.391157748086234,-14.106225014277571,44.806218744143486,47.65769673179786,-48.64864864864866,11006094.14395804,-17035.207890599966,15693649.08999998,1.6923790302581714,11.25252014799316,1.84,15.5,18.082217646684533,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,
1580,600833.SH,20150915,14.43,15.1,13.54,13.83,15.04,-1.21,-8.05,88719.18,125091.067,18.63639985219041,19.65805494559439,8.0,64.0,-67.7661718893165,-16.733123987757327,19.162352680474097,41.928411799851055,32.279683052566895,7.6053926868208,-1.93,-12.176293151603188,-12.246192893401007,41.63343800612134,48.05272592120031,-75.9009009009009,10950360.300111888,-44784.99562199786,15604929.909999982,1.6829233852397307,12.16864342183464,1.5600000000000005,14.075,18.25415895325862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,
1579,600833.SH,20150916,14.17,15.21,13.92,15.21,13.83,1.38,9.98,76276.19,111333.944,18.5957035563136,19.853450601243072,6.0,62.0,-22.159465311117398,-7.392930789640769,18.06665170991505,49.03360861937348,30.36438702815325,7.062150352047886,1.0300000000000011,-12.001362132710632,7.263751763046544,46.30353460517962,54.73800423165551,-44.81981981981979,11026636.490111887,-27796.12145556882,15681206.09999998,1.66128600057975,10.922327419985209,1.3800000000000008,14.8875,18.528963184064366,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,60.0,
1578,600833.SH,20150917,15.3,16.48,15.08,15.11,15.21,-0.1,-0.66,105305.56,164615.116,17.692676774409502,19.481311833893045,4.0,60.0,33.34454158260468,-7.967587069367567,5.953328609656232,57.85764468286175,28.51585621495274,6.557711041187322,0.8099999999999987,-12.218018140486818,5.664335664335662,46.01620646531621,45.011936160240914,-47.07207207207208,10925844.025540458,-50389.53698243201,15575900.53999998,1.6426227148240535,10.871096722859388,1.4000000000000004,15.445,19.050003396631777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,
1577,600833.SH,20150918,15.35,15.8,15.05,15.57,15.11,0.46,3.04,71620.3,110498.199,16.871639160325575,18.73245966300268,2.0,58.0,24.544179523141537,-4.747625281274566,6.198150177234523,51.65273281482864,27.684024288889866,6.119303109673941,-0.1600000000000001,-11.468043623956625,-1.0171646535282908,47.62618735936272,42.078121449298806,-36.71171171171169,10953537.208207125,-46239.96366926096,15647520.83999998,1.5788639494794785,10.140423567626708,0.75,15.4975,19.672182679051563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,56.0,
1576,600833.SH,20150921,15.52,16.17,15.3,16.14,15.57,0.57,3.66,71714.88,113953.05,15.855735378840068,17.99029269510046,0.0,56.0,66.04861969509669,-0.7384566588723986,2.648986219528479,49.96059288220224,26.558301423595783,5.682210030411517,-1.0399999999999991,-9.646919667887929,-6.053550640279393,49.6307716705638,46.26790661445263,-20.283018867924515,11020306.23441402,-19094.087732655928,15719235.719999982,1.528230810230944,9.468592380613035,0.870000000000001,15.9375,20.06455283566049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,54.0,
1575,600833.SH,20150922,16.14,16.46,15.68,15.91,16.14,-0.23,-1.43,78267.89,125417.569,14.735126587619726,17.511493083005156,76.0,54.0,78.73918417799739,-2.362378017480518,0.1672123017552837,57.16001239657339,25.55498498170908,5.276337885382123,0.3599999999999994,-7.17245454050737,2.3151125401929207,48.81881099125975,41.27292333699589,-23.543689320388324,10988196.330824276,-16469.91801599413,15640967.82999998,1.4747857523573054,9.269552183264018,0.7800000000000011,15.99,20.179821976306656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,
1574,600833.SH,20150923,15.57,16.12,15.4,16.01,15.91,0.1,0.63,66192.89,105303.661,13.869116565985326,17.3752592168332,74.0,52.0,56.815108558579055,-1.5842212950327177,2.61098628473811,58.43968844529636,26.037606495654853,5.179456607854828,2.0100000000000016,-4.773156899811009,14.357142857142868,49.20788935248364,50.816614089728176,-21.116504854368877,11034163.615546498,726.8254629839212,15707160.719999982,1.4208724843317837,8.874906210691963,0.7200000000000006,15.885000000000002,20.191718061309103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,50.0,
1573,600833.SH,20150924,16.1,16.35,15.81,16.04,16.01,0.03,0.19,58944.71,94674.789,12.889442601781557,17.160995440473325,72.0,50.0,74.01601067378245,-1.3353392475657917,0.1536810671325288,63.96888842818288,25.298031809738003,4.809495421579483,2.85,-2.5078219013237653,21.60727824109174,49.3323303762171,55.61048578520113,-22.950819672131157,11025431.065916868,4917.243325594813,15766105.429999985,1.3579530211652278,8.466041279084962,0.5400000000000009,16.060000000000002,20.17711935167082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,48.0,
1572,600833.SH,20150925,16.09,16.18,14.79,15.13,16.04,-0.91,-5.67,62869.22,97113.399,12.71171964412962,17.106236334027887,70.0,48.0,-19.7390130493477,-8.646671368269045,10.40132119465446,58.60784432018304,28.80768730324232,5.485960034323807,1.42,-1.5137076674974974,10.357403355215178,45.67666431586548,45.75777163073735,-51.775147928994045,10993318.011096723,-4033.307112073526,15703236.209999982,1.3602420910819972,8.99036411818901,1.3900000000000006,15.3075,20.131526146675885,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,
1571,600833.SH,20150928,15.12,15.53,14.7,15.4,15.13,0.27,1.78,33917.66,51601.203,12.608503843538529,16.74711569813879,68.0,46.0,-57.27878211227436,-6.133656447609254,11.266698435854314,53.86134724417156,28.00229315207799,5.184105746157821,0.3200000000000003,0.0314239169084781,2.1220159151193574,46.93317177619537,53.387083702742665,-44.31137724550894,11016610.861940095,83.12998741306365,15737153.869999982,1.3223676560047115,8.586802961069557,0.8300000000000001,15.2575,20.05863973183113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,
1570,600833.SH,20150929,15.1,15.22,14.6,14.78,15.4,-0.62,-4.03,35700.52,53345.042,12.585073222016533,16.45221452531765,66.0,44.0,-94.646432711561,-11.212259337254917,12.280475142230603,46.93386061609468,27.31294922996953,4.913812478575119,-1.2799999999999994,0.1443055764693588,-7.970112079701119,44.39387033137254,49.0470484065476,-62.87425149700598,11001639.676133646,-3003.989409156144,15701453.349999985,1.2850556805758038,8.69455805531667,0.8000000000000007,14.845,20.0174749053653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,42.0,
1569,600833.SH,20150930,14.82,15.05,14.69,14.81,14.78,0.03,0.2,24603.1,36591.544,12.56331621631754,15.971853000025789,64.0,42.0,-80.82460419955052,-10.899594845446703,12.280475142230602,49.76994984656797,26.73678487792313,4.562825872962611,-0.5199999999999996,0.7016036655211317,-3.392041748206132,44.55020257727665,44.49517223001095,-61.97604790419157,10993438.642800312,-6603.231640255079,15726056.449999982,1.2189802748203893,8.230791862392906,0.3600000000000012,14.84,19.96782689309398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,40.0,
1568,600833.SH,20151008,15.45,15.88,15.4,15.63,14.81,0.82,5.54,52000.53,81045.555,11.748482786715387,15.172212364518913,62.0,40.0,38.834448073832405,-2.423374097930957,1.1556482018874297,47.60527211194869,25.04565799546541,4.236909739179567,-1.08,1.7204627219033857,-6.463195691202872,48.78831295103452,48.72232176921013,-37.42514970059875,10991271.954050312,-8164.756097046658,15778056.979999982,1.208338826618933,7.7308946040878626,1.0700000000000005,15.635000000000002,19.73334333709578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,
1567,600833.SH,20151009,15.67,15.87,15.5,15.71,15.63,0.08,0.51,53114.89,83544.11,10.991851744941965,14.814125798566188,60.0,38.0,46.774941995359775,-1.6074333950887876,1.15564820188743,57.23681037105281,24.469301472247466,3.934273329238169,0.6700000000000017,1.6013697250477794,4.4547872340425565,49.196283302455605,48.67657390643679,-26.190476190476165,10998449.641888153,-5777.501235779375,15831171.869999982,1.1484574818604378,7.310359528074079,0.3699999999999992,15.6975,19.31729573957478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,36.0,
1566,600833.SH,20151012,15.78,16.88,15.78,16.55,15.71,0.84,5.35,90358.45,148684.818,11.010560482549012,14.803132019431306,58.0,36.0,146.96493067691958,6.789103261120956,11.253774071440622,67.06167410622056,22.691091751883043,3.653253805721157,2.7200000000000006,1.8101700007510415,19.66738973246567,53.394551630560485,53.76243502205645,-11.148648648648594,11034593.021888152,7224.49677435495,15921530.319999982,1.1499962331561209,6.948617722997708,1.1699999999999982,16.439999999999998,18.887087892111836,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,
1565,600833.SH,20151013,16.45,17.41,16.25,17.38,16.55,0.83,5.02,105648.21,177477.106,11.438904704464404,14.565790739436952,56.0,34.0,204.5947670708358,14.323044400596178,17.0073795893645,68.59031419357777,21.057215498535918,3.392307105312504,2.169999999999998,2.369138449774705,14.266929651545013,57.16152220029809,63.09678840193874,-1.0676156583630296,11134776.669301944,43763.33861249499,16027178.529999984,1.1507107879306833,6.620890609497603,1.16,17.104999999999997,18.532107519151936,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,
1564,600833.SH,20151014,17.2,17.3,16.61,16.67,17.38,-0.71,-4.09,85579.41,144544.101,11.8366529105287,14.354146035427137,54.0,32.0,142.09268991877713,6.40050910968248,17.00737958936451,58.029098467310135,20.02639292330145,3.149999454933039,1.5600000000000025,2.7861690176007574,10.324288550628747,53.20025455484125,57.89147298362005,-26.33451957295368,11064080.63495412,32238.36856174469,15941599.119999982,1.1235171602213487,6.739755010326026,0.7699999999999996,16.8125,18.150865200903063,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,
1563,600833.SH,20151015,16.64,18.34,16.64,18.06,16.67,1.39,8.34,180158.8,320010.323,12.968174311088822,14.411954844964445,52.0,30.0,186.8472452552059,18.332689003756496,27.677952518370414,70.16116952075443,17.938483801052065,2.924999493866393,2.4899999999999984,3.3018243768504014,15.992292870905578,59.16634450187824,64.72375243443126,-7.486631016042811,11184893.006718826,63033.147415049374,16121757.919999983,1.164694505919824,6.449028271981307,1.6999999999999993,17.775,17.677407659686594,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,
1562,600833.SH,20151016,18.33,19.87,18.12,19.87,18.06,1.81,10.02,221486.79,417961.107,14.893082113135677,14.8141043503777,50.0,28.0,230.66483684050047,30.718199928947925,39.91688353974479,74.96768968137266,16.023045128260232,2.7160709585902225,3.73,3.8641495284441154,23.110285006195785,65.35909996447397,70.4553902662882,-0.0,11406379.796718825,140373.79490821436,16343244.709999982,1.2107877554969793,6.093546831892195,1.8100000000000025,19.4325,17.160169908409856,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,
1561,600833.SH,20151019,19.86,19.86,18.7,19.08,19.87,-0.79,-3.98,180797.06,348040.201,16.680496500750614,15.27480653336797,48.0,26.0,164.2508298484713,22.019990552354663,39.91688353974479,61.5044923496188,14.91442917192963,2.5220658901194923,3.169999999999998,3.977227070375881,19.924575738529214,61.00999527617733,66.87493110060014,-14.990512333965892,11344035.98292572,139415.22859323025,16162447.649999982,1.2078743443900524,6.330578324895453,1.1700000000000017,19.18,16.680638116110288,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,
1560,600833.SH,20151020,18.95,19.3,18.78,19.18,19.08,0.1,0.52,108428.47,206437.26,18.340238432107338,15.614840516944447,46.0,24.0,123.3457788840488,22.720982425719072,39.91688353974479,58.73795310892413,14.43635446067432,2.3419183265395285,3.169999999999998,4.711825961439299,19.80012492192378,61.360491212859536,67.70387968838395,-13.092979127134749,11402420.54369495,144925.88183701597,16270876.119999982,1.1587404626479056,6.041399700979696,0.5199999999999996,19.11,16.207692741824435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,
1559,600833.SH,20151021,19.25,20.53,17.71,18.09,19.18,-1.09,-5.68,160153.81,313529.0,20.50474488999837,16.608232267063997,44.0,22.0,90.26311379252552,11.00732500538171,48.6433288425818,50.02396438548396,12.15994141411042,2.1746384460724197,2.0500000000000007,5.344121584376685,12.780548628428924,55.50366250269085,55.60498824608702,-41.14671163575044,11285428.753411263,96780.49927039072,16110722.309999982,1.2774018581730553,7.061370139154534,2.8200000000000003,18.605,15.779322283132515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,
